0;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400;410;420;430;440;450;460;470;480;490;500;510;520;530;540;550;560;570;580;590;600;610;620;630;640;650;660;670;680;690;700;710;720;730;740;750;760;770;780;790;800;810;820;830;840;850;860;870;880;890;900;910;920;930;940;950;960;970;980;990;1000
0;1;2;2;3;4;5;7;10;15;15;20;22;29;40;46;56;67;88;108;138;176;213;269;332;400;494;597;728;912;1118;1388;1684;2075;2510;3118;3786;4579;5533;6563;7845;9273;10741;12407;14195;15968;17778;19592;21318;22863;24238;25362;26372;27229;27882;28371;28771;29076;29292;29480;29603;29681;29746;29804;29847;29882;29912;29925;29934;29940;29944;29948;29954;29956;29958;29958;29955;29955;29955;29954;29955;29955;29954;29954;29954;29954;29955;29955;29955;29955;29956;29956;29956;29956;29955;29955;29955;29956;29956;29956;29955
0;2;2;3;4;6;8;9;12;13;14;17;24;30;39;48;65;74;90;115;144;179;220;276;338;431;520;644;796;976;1215;1487;1829;2270;2767;3355;4108;4929;5946;7097;8421;9926;11609;13359;15201;17027;18874;20608;22240;23588;24889;25927;26821;27523;28100;28544;28887;29152;29351;29496;29621;29700;29770;29812;29845;29873;29892;29911;29918;29928;29934;29941;29945;29948;29948;29951;29949;29950;29951;29948;29949;29949;29948;29949;29949;29948;29948;29948;29946;29947;29947;29945;29945;29945;29947;29947;29948;29947;29947;29947;29949
0;1;1;1;2;2;2;2;3;3;4;6;8;10;13;17;18;23;25;30;38;46;55;68;87;114;137;174;219;272;339;421;530;642;796;992;1250;1541;1890;2300;2792;3428;4170;5011;5997;7146;8432;9939;11567;13322;15176;17059;18891;20626;22236;23738;25006;26085;26945;27680;28222;28678;28996;29269;29448;29587;29691;29785;29864;29908;29941;29976;29995;30008;30017;30025;30027;30030;30032;30034;30035;30037;30036;30036;30036;30036;30036;30036;30035;30036;30037;30037;30039;30039;30038;30038;30039;30037;30038;30038;30038
0;1;1;2;2;3;5;7;8;9;13;17;21;30;39;52;61;79;91;114;140;179;229;277;347;428;525;645;804;991;1199;1478;1816;2200;2698;3303;3998;4837;5845;6953;8255;9676;11309;13001;14787;16680;18461;20293;21971;23428;24709;25828;26721;27421;28002;28479;28847;29161;29368;29516;29640;29734;29795;29846;29892;29925;29946;29962;29974;29984;29990;29992;29998;30003;30007;30008;30009;30011;30012;30012;30013;30013;30014;30014;30014;30013;30013;30016;30016;30016;30016;30015;30016;30016;30014;30014;30014;30016;30016;30016;30018
0;1;2;2;2;3;3;4;4;5;6;7;8;8;11;15;20;26;31;45;54;67;84;102;132;164;198;250;296;370;457;569;724;872;1093;1349;1647;2024;2512;3040;3700;4470;5447;6524;7750;9108;10703;12395;14179;16093;17884;19675;21403;22959;24295;25507;26490;27287;27989;28499;28897;29189;29405;29611;29760;29859;29928;29973;30012;30045;30070;30085;30097;30104;30112;30123;30125;30128;30130;30129;30131;30131;30130;30130;30130;30129;30129;30129;30131;30131;30132;30131;30131;30132;30131;30133;30133;30131;30131;30131;30130
0;1;1;2;2;3;3;3;4;4;4;5;5;7;7;9;10;15;17;22;24;32;43;51;65;83;106;127;158;202;246;311;379;467;583;710;873;1088;1312;1615;1982;2452;2985;3633;4394;5304;6357;7550;8878;10451;12145;13888;15719;17607;19422;21125;22660;24098;25283;26339;27157;27811;28326;28743;29061;29272;29464;29590;29683;29751;29804;29845;29879;29908;29926;29944;29951;29957;29961;29961;29964;29966;29968;29970;29970;29971;29973;29973;29972;29972;29973;29968;29968;29968;29965;29965;29965;29961;29961;29961;29961
0;2;2;2;2;2;2;3;5;7;8;9;11;15;21;27;34;41;47;62;79;99;127;160;195;243;298;364;430;538;669;824;1023;1250;1559;1919;2364;2890;3553;4309;5241;6296;7492;8894;10400;12086;13885;15715;17540;19407;21113;22686;24100;25348;26357;27163;27832;28325;28776;29095;29328;29493;29649;29755;29840;29895;29939;29977;30005;30019;30027;30035;30044;30050;30053;30054;30057;30059;30061;30058;30058;30061;30061;30061;30061;30060;30062;30062;30060;30060;30061;30059;30061;30061;30060;30062;30062;30061;30062;30062;30061
0;1;1;1;1;2;2;2;3;4;5;6;6;7;7;9;10;13;18;24;31;40;50;62;75;96;120;154;194;246;295;366;445;558;672;831;1025;1279;1543;1895;2329;2866;3476;4212;5036;6062;7178;8478;9920;11527;13306;15110;16985;18809;20541;22110;23493;24730;25833;26720;27417;27986;28427;28775;29057;29241;29385;29505;29574;29641;29691;29719;29758;29778;29790;29800;29807;29815;29818;29822;29827;29828;29829;29834;29836;29836;29836;29836;29836;29836;29837;29838;29838;29838;29837;29838;29838;29839;29840;29840;29838
0;2;2;2;2;2;3;5;6;8;12;12;15;22;27;35;46;55;60;77;100;121;148;188;229;272;330;402;516;631;781;979;1193;1495;1807;2255;2746;3369;4072;4895;5915;7069;8415;9934;11597;13411;15206;17023;18843;20646;22278;23751;25094;26192;27071;27778;28357;28791;29104;29373;29560;29704;29818;29898;29969;30013;30051;30077;30105;30120;30129;30137;30146;30147;30148;30149;30150;30152;30153;30155;30155;30155;30154;30156;30156;30158;30158;30158;30157;30157;30157;30155;30156;30157;30157;30160;30160;30158;30159;30159;30159
0;1;2;2;2;2;2;4;7;7;12;13;15;22;24;28;35;44;56;64;85;102;125;157;196;235;295;369;470;587;734;893;1093;1350;1653;2023;2436;2996;3606;4353;5255;6293;7469;8821;10301;11914;13636;15500;17305;19106;20813;22367;23738;24921;25987;26810;27519;28060;28474;28823;29078;29262;29408;29523;29617;29679;29719;29750;29771;29784;29800;29808;29813;29822;29823;29824;29824;29827;29829;29830;29831;29832;29829;29830;29831;29833;29834;29834;29832;29833;29833;29833;29833;29833;29831;29832;29832;29831;29831;29831;29830
0;2;2;2;3;4;4;5;5;7;9;11;14;19;23;33;43;55;63;82;109;130;167;208;259;334;426;528;666;795;974;1194;1484;1821;2214;2697;3272;4023;4883;5838;6983;8282;9805;11422;13178;15006;16852;18723;20495;22194;23694;24943;26036;26879;27658;28276;28717;29077;29375;29570;29708;29841;29923;29995;30039;30066;30092;30114;30128;30147;30153;30159;30165;30167;30168;30171;30170;30171;30171;30169;30171;30171;30171;30171;30171;30171;30173;30174;30174;30174;30174;30173;30173;30175;30175;30175;30175;30174;30175;30177;30175
0;1;2;2;3;3;3;3;4;6;7;10;10;14;15;22;29;34;42;53;70;84;97;120;148;187;233;287;351;441;546;674;814;1005;1234;1537;1902;2303;2841;3433;4165;5056;6069;7260;8560;10106;11685;13425;15198;16993;18830;20521;22139;23502;24732;25851;26730;27450;28002;28441;28764;29042;29246;29385;29507;29596;29677;29728;29769;29797;29811;29826;29837;29846;29850;29854;29859;29860;29863;29862;29865;29865;29864;29864;29865;29866;29868;29868;29867;29868;29868;29869;29869;29869;29869;29869;29871;29872;29872;29872;29872
0;1;1;1;1;1;1;1;1;2;2;3;3;3;4;5;5;6;7;8;9;10;13;17;20;25;27;30;38;50;59;74;93;109;126;160;198;244;301;370;448;578;697;865;1093;1338;1655;2024;2504;3018;3723;4461;5362;6423;7678;9074;10572;12258;14017;15831;17695;19523;21240;22813;24174;25338;26358;27193;27850;28381;28787;29120;29342;29509;29639;29732;29813;29871;29909;29937;29957;29972;29983;29989;30004;30010;30012;30015;30017;30017;30018;30016;30016;30016;30018;30019;30019;30020;30020;30020;30020
0;1;2;2;2;3;3;5;5;7;9;11;14;17;23;28;33;44;50;65;87;106;126;155;195;240;291;356;453;559;674;828;1019;1257;1533;1908;2368;2893;3524;4247;5128;6154;7373;8735;10267;11925;13685;15481;17385;19252;20959;22547;24026;25236;26233;27050;27728;28279;28716;29025;29281;29450;29602;29718;29788;29844;29883;29920;29941;29956;29970;29980;29989;29992;29995;29997;29997;29999;29999;29999;30000;30000;29996;29998;29998;29999;29999;29999;29999;30000;30001;30002;30003;30003;30002;30003;30003;30003;30003;30004;30005
0;2;2;2;3;4;5;6;7;8;11;14;18;20;23;31;40;50;64;80;93;120;154;186;232;281;358;454;566;723;868;1084;1353;1653;2032;2499;3032;3694;4485;5410;6461;7719;9130;10624;12286;14101;15954;17760;19526;21285;22868;24159;25410;26457;27247;27901;28416;28781;29085;29300;29467;29605;29710;29784;29832;29876;29896;29914;29926;29948;29960;29969;29974;29981;29985;29987;29986;29987;29988;29988;29989;29991;29991;29991;29992;29991;29993;29993;29990;29990;29991;29992;29992;29992;29989;29989;29990;29989;29990;29990;29989
0;1;1;1;2;2;3;4;4;7;7;9;10;13;19;23;27;35;43;48;61;77;100;126;156;183;229;296;361;453;562;673;819;1003;1233;1524;1899;2335;2817;3461;4142;4983;6027;7137;8469;9912;11527;13224;14966;16726;18548;20236;21842;23230;24479;25554;26444;27144;27734;28168;28515;28794;29004;29162;29290;29391;29464;29515;29539;29568;29585;29602;29613;29616;29619;29620;29617;29620;29622;29624;29625;29628;29625;29628;29628;29627;29628;29630;29627;29627;29627;29629;29629;29630;29627;29627;29628;29627;29629;29630;29629
0;1;1;1;1;2;2;3;4;8;8;8;12;15;18;22;27;31;40;47;65;79;95;125;151;184;225;282;349;425;532;661;820;1019;1254;1545;1885;2312;2815;3392;4102;4907;5931;7045;8312;9803;11432;13114;14905;16751;18572;20267;21897;23312;24593;25686;26576;27325;27889;28350;28719;28968;29182;29340;29468;29555;29620;29671;29708;29731;29749;29759;29769;29783;29788;29796;29798;29800;29800;29804;29804;29806;29806;29808;29808;29809;29809;29810;29808;29808;29809;29809;29810;29812;29813;29815;29815;29815;29817;29817;29816
0;2;2;3;4;4;6;8;10;13;13;18;22;29;34;43;53;67;76;95;120;150;190;238;295;357;430;540;658;815;1026;1225;1519;1876;2264;2766;3386;4090;4946;5950;7116;8439;9946;11534;13329;15077;16912;18686;20443;21966;23392;24618;25730;26650;27362;27941;28400;28750;29008;29236;29389;29505;29586;29658;29696;29730;29753;29774;29789;29798;29808;29813;29822;29824;29825;29826;29827;29828;29831;29833;29835;29836;29836;29836;29837;29837;29837;29837;29836;29836;29836;29837;29839;29839;29838;29838;29838;29837;29837;29837;29836
0;1;2;2;4;4;6;6;7;9;12;12;14;15;16;18;24;30;37;42;58;66;77;95;111;139;170;203;253;318;403;487;614;756;917;1156;1408;1709;2112;2591;3154;3870;4667;5638;6716;7974;9435;11010;12783;14571;16440;18324;20052;21769;23347;24725;25829;26821;27525;28137;28613;28994;29265;29475;29648;29755;29851;29927;29970;30004;30034;30054;30063;30076;30080;30089;30093;30095;30097;30095;30096;30097;30094;30094;30096;30095;30095;30096;30095;30096;30096;30093;30094;30094;30094;30094;30094;30093;30093;30093;30090
0;1;1;2;2;2;2;3;3;4;4;7;9;11;12;16;22;27;31;41;50;59;72;93;117;139;164;203;247;304;383;478;597;743;933;1135;1398;1725;2108;2591;3155;3812;4625;5552;6649;7907;9360;10913;12589;14370;16247;18117;19898;21573;23139;24487;25634;26636;27411;28003;28471;28849;29179;29407;29577;29722;29823;29888;29940;29981;30005;30026;30040;30051;30061;30068;30072;30076;30081;30082;30082;30082;30082;30082;30084;30084;30084;30085;30085;30085;30085;30085;30085;30085;30087;30087;30087;30089;30089;30089;30088
0;2;2;2;4;5;7;8;9;13;14;18;24;29;36;41;55;70;86;103;133;161;198;247;299;360;453;552;685;833;1020;1267;1537;1861;2283;2776;3377;4061;4827;5817;6952;8190;9681;11248;12937;14759;16550;18373;20097;21740;23177;24449;25519;26443;27209;27827;28314;28650;28941;29155;29344;29455;29551;29607;29649;29695;29725;29751;29768;29783;29791;29796;29801;29804;29808;29813;29815;29817;29817;29818;29818;29818;29816;29816;29817;29814;29815;29815;29814;29815;29815;29812;29812;29812;29812;29812;29812;29812;29814;29814;29811
0;1;2;2;2;3;4;4;4;4;4;6;7;9;11;13;18;21;31;35;41;48;62;82;94;114;140;172;210;263;316;398;496;613;753;910;1151;1408;1713;2116;2598;3161;3847;4643;5554;6643;7938;9393;10952;12594;14348;16248;18089;19834;21551;23058;24431;25629;26587;27388;28029;28495;28851;29147;29353;29504;29625;29707;29793;29852;29894;29932;29954;29965;29980;29982;29984;29989;29991;29994;29995;29996;29998;29999;30001;30002;30003;30004;30005;30005;30006;30006;30008;30008;30007;30007;30007;30007;30007;30007;30005
0;2;2;2;2;2;2;3;3;3;4;7;7;10;11;11;16;22;26;36;47;58;75;92;111;137;176;210;266;331;412;511;639;785;975;1182;1458;1806;2222;2737;3289;3952;4860;5864;6947;8251;9737;11379;13118;14937;16821;18648;20410;21966;23446;24779;25842;26707;27427;28041;28478;28794;29068;29301;29457;29572;29679;29740;29800;29835;29861;29879;29894;29900;29911;29918;29919;29921;29928;29930;29932;29933;29932;29934;29934;29934;29936;29938;29937;29938;29938;29938;29939;29939;29939;29940;29940;29940;29941;29941;29942
0;1;1;1;1;1;1;1;2;2;4;6;6;8;11;17;19;22;28;34;41;52;62;81;103;121;148;184;220;277;343;417;531;647;794;981;1254;1530;1901;2292;2789;3407;4077;4923;5911;7100;8412;9926;11575;13296;15121;16957;18839;20595;22274;23727;24992;26087;26944;27613;28167;28594;28936;29225;29439;29566;29660;29731;29789;29845;29883;29909;29932;29948;29956;29963;29968;29972;29975;29977;29981;29983;29982;29984;29986;29985;29986;29986;29985;29986;29988;29985;29986;29986;29987;29988;29988;29988;29988;29989;29988
0;1;1;1;2;2;2;3;3;3;3;3;3;3;3;3;3;3;4;5;6;7;11;11;15;16;23;31;32;44;53;59;75;90;122;148;179;234;288;354;435;544;673;825;1024;1245;1538;1893;2299;2793;3413;4169;5025;6006;7199;8585;10035;11686;13362;15236;17060;18878;20602;22246;23658;24923;26002;26904;27685;28254;28693;29024;29279;29472;29630;29751;29839;29894;29948;29992;30024;30038;30054;30065;30074;30080;30083;30086;30090;30093;30095;30094;30096;30097;30097;30097;30098;30098;30098;30098;30097
0;1;1;1;1;2;2;3;3;3;4;5;8;10;13;15;16;21;25;29;37;45;56;73;91;110;133;161;195;227;285;346;414;517;623;763;944;1144;1423;1741;2133;2618;3172;3833;4612;5569;6638;7877;9285;10797;12478;14192;16073;17848;19694;21381;22898;24253;25368;26355;27122;27712;28207;28556;28860;29089;29266;29392;29482;29561;29619;29653;29692;29711;29733;29742;29753;29761;29765;29771;29773;29776;29779;29780;29783;29782;29784;29785;29786;29789;29789;29788;29788;29789;29787;29789;29790;29791;29791;29791;29789
0;1;1;1;1;1;1;1;2;2;3;5;5;7;8;11;16;18;21;26;33;41;46;58;71;88;103;135;169;198;246;304;376;461;588;725;896;1127;1385;1698;2089;2562;3126;3800;4585;5503;6597;7879;9241;10810;12506;14327;16164;18005;19820;21532;23008;24359;25494;26464;27257;27891;28375;28803;29116;29356;29521;29659;29756;29832;29890;29925;29957;29979;29996;30010;30020;30025;30029;30030;30036;30040;30043;30044;30045;30042;30042;30042;30040;30041;30042;30040;30041;30041;30037;30037;30037;30038;30038;30038;30038
0;1;2;2;2;2;2;3;3;3;3;4;7;8;10;11;15;17;26;29;32;46;55;76;91;114;139;175;206;258;318;395;493;608;750;936;1169;1430;1745;2166;2609;3195;3910;4731;5734;6830;8115;9589;11208;12917;14720;16619;18432;20175;21826;23308;24614;25740;26654;27434;28017;28475;28871;29154;29355;29520;29628;29712;29778;29837;29870;29896;29923;29939;29953;29963;29969;29970;29976;29977;29979;29982;29982;29986;29986;29984;29985;29987;29986;29986;29986;29985;29985;29985;29985;29986;29986;29985;29985;29985;29983
0;2;2;2;3;3;6;8;10;11;14;18;22;27;33;44;59;68;86;102;129;160;201;253;314;382;478;589;717;888;1097;1351;1673;2078;2543;3111;3801;4549;5504;6605;7826;9193;10727;12314;14097;15888;17735;19526;21298;22782;24139;25305;26242;27055;27688;28219;28623;28913;29114;29295;29434;29527;29583;29631;29678;29707;29737;29759;29774;29780;29790;29797;29801;29804;29806;29807;29808;29808;29811;29812;29812;29812;29812;29812;29813;29813;29813;29814;29813;29813;29813;29813;29813;29814;29813;29815;29815;29813;29813;29813;29812
0;1;1;1;2;2;3;4;6;7;7;8;10;13;16;20;23;30;38;44;56;68;82;99;129;157;204;258;320;397;490;612;744;929;1143;1409;1707;2082;2578;3125;3794;4555;5530;6638;7807;9219;10800;12478;14324;16194;17979;19711;21338;22864;24242;25369;26363;27139;27745;28261;28641;28947;29189;29362;29486;29576;29642;29704;29739;29772;29792;29815;29828;29835;29840;29848;29850;29852;29856;29859;29859;29863;29864;29864;29865;29866;29866;29866;29865;29865;29866;29866;29868;29868;29869;29869;29869;29869;29869;29869;29869
0;1;1;1;1;1;1;2;2;3;5;6;9;11;14;20;26;29;37;48;62;83;95;121;158;200;235;300;363;468;580;718;894;1115;1341;1657;2049;2498;3074;3726;4544;5447;6545;7794;9265;10818;12438;14241;16049;17917;19722;21442;22973;24345;25468;26493;27298;27920;28426;28799;29130;29360;29546;29692;29791;29867;29928;29962;29986;30002;30019;30035;30049;30054;30059;30063;30067;30069;30074;30076;30076;30077;30077;30077;30077;30078;30079;30079;30078;30078;30078;30078;30078;30078;30078;30078;30078;30078;30078;30079;30080
0;1;1;2;2;3;3;4;6;6;8;11;13;15;18;24;30;40;49;55;72;88;113;143;183;220;268;347;442;546;661;811;1011;1224;1515;1863;2273;2789;3435;4169;5030;6018;7183;8473;9993;11614;13322;15088;16914;18731;20489;22119;23548;24825;25833;26772;27523;28110;28532;28873;29123;29310;29463;29575;29648;29717;29764;29804;29833;29856;29873;29884;29892;29897;29903;29908;29913;29915;29920;29922;29922;29922;29918;29918;29919;29919;29919;29919;29918;29918;29918;29919;29919;29919;29917;29919;29921;29918;29919;29920;29919
0;1;1;1;1;1;1;1;1;2;2;2;3;4;4;6;6;8;13;13;18;27;29;37;46;54;67;86;103;137;172;211;255;321;405;492;637;796;977;1212;1496;1855;2263;2787;3420;4160;5032;6071;7239;8589;10068;11775;13497;15293;17155;18938;20689;22306;23726;25025;26147;27010;27733;28283;28744;29105;29357;29560;29684;29795;29881;29950;30002;30036;30056;30078;30092;30110;30117;30121;30126;30127;30127;30132;30134;30135;30139;30141;30139;30139;30139;30139;30139;30140;30140;30141;30141;30138;30140;30140;30140
0;1;1;1;1;2;2;2;3;4;4;5;5;7;9;12;17;17;23;29;37;48;56;68;84;102;130;155;189;229;279;343;412;508;624;764;937;1159;1441;1774;2161;2651;3226;3902;4725;5669;6829;8076;9565;11137;12876;14587;16453;18261;20037;21680;23122;24481;25593;26578;27330;27929;28420;28777;29085;29313;29465;29589;29676;29741;29788;29832;29862;29883;29905;29914;29921;29932;29940;29940;29943;29945;29946;29946;29948;29947;29947;29947;29949;29951;29951;29953;29954;29954;29953;29953;29953;29953;29954;29954;29953
0;2;2;2;2;3;3;3;4;4;4;5;5;7;9;10;13;18;20;23;28;34;37;44;50;61;79;103;131;161;197;249;314;381;476;586;733;923;1149;1426;1759;2156;2643;3246;3957;4786;5716;6871;8153;9587;11145;12790;14672;16476;18256;20086;21744;23294;24601;25672;26608;27350;27989;28438;28808;29087;29277;29442;29561;29656;29722;29779;29824;29856;29878;29891;29902;29914;29923;29925;29928;29931;29934;29934;29934;29934;29935;29936;29933;29933;29933;29934;29935;29935;29936;29938;29938;29936;29936;29937;29937
0;1;1;1;2;2;3;5;5;7;9;11;14;20;24;30;37;49;61;76;89;111;130;169;220;261;324;406;485;588;734;906;1136;1381;1673;2073;2505;3049;3732;4487;5445;6511;7751;9105;10653;12320;14076;15954;17771;19593;21230;22737;24101;25285;26292;27088;27741;28257;28656;28946;29168;29314;29432;29539;29594;29651;29691;29718;29737;29749;29755;29767;29775;29777;29779;29782;29784;29786;29788;29788;29790;29791;29793;29793;29795;29794;29794;29794;29794;29794;29794;29793;29793;29794;29794;29794;29794;29794;29794;29794;29792
0;1;2;2;2;3;4;6;6;10;12;14;17;23;29;37;46;58;66;87;109;137;177;217;268;329;407;495;613;752;922;1156;1402;1710;2112;2584;3141;3839;4605;5577;6635;7927;9318;10883;12565;14407;16226;18025;19829;21477;22995;24271;25435;26388;27164;27783;28302;28689;28984;29227;29387;29523;29613;29686;29736;29773;29803;29826;29847;29850;29853;29861;29866;29868;29868;29872;29871;29872;29873;29871;29874;29876;29875;29875;29875;29875;29875;29875;29874;29876;29876;29874;29875;29875;29874;29874;29874;29873;29875;29875;29876
0;1;1;1;1;1;1;2;2;2;3;3;3;4;5;5;6;7;10;12;18;20;27;33;43;52;66;79;101;125;145;181;225;278;355;439;520;650;804;965;1175;1466;1795;2169;2629;3222;3874;4718;5644;6757;8040;9473;11044;12745;14581;16449;18279;20024;21759;23301;24619;25719;26667;27439;28032;28481;28807;29109;29335;29509;29628;29714;29794;29850;29892;29921;29940;29956;29963;29975;29984;29988;29993;29996;30000;30001;30004;30005;30003;30003;30005;30004;30004;30004;30004;30005;30006;30007;30007;30007;30005
0;2;2;2;4;5;6;8;11;13;17;19;24;28;32;40;43;59;71;87;112;140;171;204;259;319;403;494;605;748;953;1143;1400;1735;2112;2571;3106;3750;4532;5468;6496;7717;9092;10577;12296;14093;15860;17608;19328;20967;22485;23838;24957;25966;26809;27447;27964;28372;28690;28940;29126;29255;29355;29433;29491;29536;29566;29590;29608;29620;29630;29638;29642;29645;29650;29654;29654;29657;29661;29662;29664;29664;29664;29664;29666;29666;29667;29667;29666;29667;29667;29667;29667;29667;29666;29666;29666;29663;29664;29664;29665
0;1;1;2;2;2;4;4;5;6;8;10;14;19;27;32;42;54;64;77;94;119;147;180;232;284;361;442;541;674;833;1000;1225;1513;1819;2262;2770;3383;4120;4971;5982;7155;8514;9996;11622;13395;15270;17141;18969;20779;22346;23775;25039;26134;27012;27706;28277;28732;29060;29332;29513;29677;29783;29863;29923;29978;30016;30031;30052;30068;30079;30084;30091;30097;30101;30103;30107;30110;30110;30110;30111;30111;30110;30111;30111;30110;30111;30112;30113;30113;30113;30113;30114;30115;30114;30114;30114;30111;30111;30112;30112
