0;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400;410;420;430;440;450;460;470;480;490;500;510;520;530;540;550;560;570;580;590;600;610;620;630;640;650;660;670;680;690;700;710;720;730;740;750;760;770;780;790;800;810;820;830;840;850;860;870;880;890;900;910;920;930;940;950;960;970;980;990;1000
0;1;2;2;3;4;5;7;10;15;15;20;22;29;40;46;56;67;88;108;138;176;213;269;332;400;494;597;728;912;1118;1388;1684;2075;2510;3118;3786;4579;5533;6563;7845;9273;10741;12407;14195;15968;17778;19592;21318;22863;24238;25362;26372;27229;27882;28371;28771;29076;29292;29480;29603;29681;29746;29804;29847;29882;29912;29925;29934;29940;29944;29948;29954;29956;29958;29958;29955;29955;29955;29954;29955;29955;29954;29954;29954;29954;29955;29955;29955;29955;29956;29956;29956;29956;29955;29955;29955;29956;29956;29956;29955
0;2;2;3;4;6;8;9;12;13;14;17;24;30;39;48;65;74;90;115;144;179;220;276;338;431;520;644;796;976;1215;1487;1829;2270;2767;3355;4108;4929;5946;7097;8421;9926;11609;13359;15201;17027;18874;20608;22240;23588;24889;25927;26821;27523;28100;28544;28887;29152;29351;29496;29621;29700;29770;29812;29845;29873;29892;29911;29918;29928;29934;29941;29945;29948;29948;29951;29949;29950;29951;29948;29949;29949;29948;29949;29949;29948;29948;29948;29946;29947;29947;29945;29945;29945;29947;29947;29948;29947;29947;29947;29949
0;1;1;1;2;2;2;2;3;3;4;6;8;10;13;17;18;23;25;30;38;46;55;68;87;114;137;174;219;272;339;421;530;642;796;992;1250;1541;1890;2300;2792;3428;4170;5011;5997;7146;8432;9939;11567;13322;15176;17059;18891;20626;22236;23738;25006;26085;26945;27680;28222;28678;28996;29269;29448;29587;29691;29785;29864;29908;29941;29976;29995;30008;30017;30025;30027;30030;30032;30034;30035;30037;30036;30036;30036;30036;30036;30036;30035;30036;30037;30037;30039;30039;30038;30038;30039;30037;30038;30038;30038
0;1;1;2;2;3;5;7;8;9;13;17;21;30;39;52;61;79;91;114;140;179;229;277;347;428;525;645;804;991;1199;1478;1816;2200;2698;3303;3998;4837;5845;6953;8255;9676;11309;13001;14787;16680;18461;20293;21971;23428;24709;25828;26721;27421;28002;28479;28847;29161;29368;29516;29640;29734;29795;29846;29892;29925;29946;29962;29974;29984;29990;29992;29998;30003;30007;30008;30009;30011;30012;30012;30013;30013;30014;30014;30014;30013;30013;30016;30016;30016;30016;30015;30016;30016;30014;30014;30014;30016;30016;30016;30018
0;1;2;2;2;3;3;4;4;5;6;7;8;8;11;15;20;26;31;45;54;67;84;102;132;164;198;250;296;370;457;569;724;872;1093;1349;1647;2024;2512;3040;3700;4470;5447;6524;7750;9108;10703;12395;14179;16093;17884;19675;21403;22959;24295;25507;26490;27287;27989;28499;28897;29189;29405;29611;29760;29859;29928;29973;30012;30045;30070;30085;30097;30104;30112;30123;30125;30128;30130;30129;30131;30131;30130;30130;30130;30129;30129;30129;30131;30131;30132;30131;30131;30132;30131;30133;30133;30131;30131;30131;30130
0;1;1;2;2;3;3;3;4;4;4;5;5;7;7;9;10;15;17;22;24;32;43;51;65;83;106;127;158;202;246;311;379;467;583;710;873;1088;1312;1615;1982;2452;2985;3633;4394;5304;6357;7550;8878;10451;12145;13888;15719;17607;19422;21125;22660;24098;25283;26339;27157;27811;28326;28743;29061;29272;29464;29590;29683;29751;29804;29845;29879;29908;29926;29944;29951;29957;29961;29961;29964;29966;29968;29970;29970;29971;29973;29973;29972;29972;29973;29968;29968;29968;29965;29965;29965;29961;29961;29961;29961
0;2;2;2;2;2;2;3;5;7;8;9;11;15;21;27;34;41;47;62;79;99;127;160;195;243;298;364;430;538;669;824;1023;1250;1559;1919;2364;2890;3553;4309;5241;6296;7492;8894;10400;12086;13885;15715;17540;19407;21113;22686;24100;25348;26357;27163;27832;28325;28776;29095;29328;29493;29649;29755;29840;29895;29939;29977;30005;30019;30027;30035;30044;30050;30053;30054;30057;30059;30061;30058;30058;30061;30061;30061;30061;30060;30062;30062;30060;30060;30061;30059;30061;30061;30060;30062;30062;30061;30062;30062;30061
0;1;1;1;1;2;2;2;3;4;5;6;6;7;7;9;10;13;18;24;31;40;50;62;75;96;120;154;194;246;295;366;445;558;672;831;1025;1279;1543;1895;2329;2866;3476;4212;5036;6062;7178;8478;9920;11527;13306;15110;16985;18809;20541;22110;23493;24730;25833;26720;27417;27986;28427;28775;29057;29241;29385;29505;29574;29641;29691;29719;29758;29778;29790;29800;29807;29815;29818;29822;29827;29828;29829;29834;29836;29836;29836;29836;29836;29836;29837;29838;29838;29838;29837;29838;29838;29839;29840;29840;29838
0;2;2;2;2;2;3;5;6;8;12;12;15;22;27;35;46;55;60;77;100;121;148;188;229;272;330;402;516;631;781;979;1193;1495;1807;2255;2746;3369;4072;4895;5915;7069;8415;9934;11597;13411;15206;17023;18843;20646;22278;23751;25094;26192;27071;27778;28357;28791;29104;29373;29560;29704;29818;29898;29969;30013;30051;30077;30105;30120;30129;30137;30146;30147;30148;30149;30150;30152;30153;30155;30155;30155;30154;30156;30156;30158;30158;30158;30157;30157;30157;30155;30156;30157;30157;30160;30160;30158;30159;30159;30159
0;1;2;2;2;2;2;4;7;7;12;13;15;22;24;28;35;44;56;64;85;102;125;157;196;235;295;369;470;587;734;893;1093;1350;1653;2023;2436;2996;3606;4353;5255;6293;7469;8821;10301;11914;13636;15500;17305;19106;20813;22367;23738;24921;25987;26810;27519;28060;28474;28823;29078;29262;29408;29523;29617;29679;29719;29750;29771;29784;29800;29808;29813;29822;29823;29824;29824;29827;29829;29830;29831;29832;29829;29830;29831;29833;29834;29834;29832;29833;29833;29833;29833;29833;29831;29832;29832;29831;29831;29831;29830
0;2;2;2;3;4;4;5;5;7;9;11;14;19;23;33;43;55;63;82;109;130;167;208;259;334;426;528;666;795;974;1194;1484;1821;2214;2697;3272;4023;4883;5838;6983;8282;9805;11422;13178;15006;16852;18723;20495;22194;23694;24943;26036;26879;27658;28276;28717;29077;29375;29570;29708;29841;29923;29995;30039;30066;30092;30114;30128;30147;30153;30159;30165;30167;30168;30171;30170;30171;30171;30169;30171;30171;30171;30171;30171;30171;30173;30174;30174;30174;30174;30173;30173;30175;30175;30175;30175;30174;30175;30177;30175
