0;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400;410;420;430;440;450;460;470;480;490;500;510;520;530;540;550;560;570;580;590;600;610;620;630;640;650;660;670;680;690;700;710;720;730;740;750;760;770;780;790;800;810;820;830;840;850;860;870;880;890;900;910;920;930;940;950;960;970;980;990;1000
0;1;1;1;1;2;2;2;3;3;4;5;5;7;12;12;18;23;29;40;46;52;64;76;98;121;143;182;216;270;333;398;487;602;731;915;1115;1363;1655;2015;2492;2975;3629;4438;5313;6379;7556;8968;10560;12257;14048;15895;17740;19631;21260;22912;24318;25464;26445;27223;27829;28318;28719;29059;29267;29432;29563;29671;29735;29799;29849;29876;29904;29927;29934;29946;29952;29955;29956;29960;29963;29966;29967;29967;29971;29971;29972;29973;29972;29972;29972;29971;29971;29971;29970;29970;29970;29970;29970;29970;29970
0;1;1;1;2;2;3;5;6;8;11;13;17;17;19;22;28;36;46;53;67;91;119;144;169;221;274;334;419;515;633;773;949;1164;1479;1808;2206;2692;3277;3962;4804;5763;6904;8205;9650;11309;13050;14856;16769;18670;20452;22149;23676;24945;26065;27010;27760;28375;28806;29182;29446;29657;29806;29927;30020;30094;30149;30183;30203;30218;30228;30242;30251;30256;30262;30269;30272;30273;30274;30275;30277;30278;30279;30281;30282;30281;30281;30282;30281;30281;30281;30278;30278;30278;30278;30278;30279;30278;30278;30279;30281
0;1;2;2;3;3;4;5;5;8;11;15;18;23;30;39;48;56;71;93;109;134;164;200;239;295;365;444;544;655;813;1008;1254;1521;1899;2319;2781;3450;4210;5084;6102;7227;8560;10072;11760;13489;15287;17073;18885;20620;22196;23621;24848;25916;26760;27491;28095;28521;28850;29121;29311;29466;29582;29657;29716;29763;29801;29818;29836;29859;29867;29872;29882;29885;29889;29893;29892;29894;29895;29894;29896;29897;29897;29898;29899;29899;29899;29899;29900;29900;29900;29900;29900;29900;29900;29900;29901;29900;29900;29901;29902
0;1;1;1;1;1;1;1;2;2;2;3;4;5;6;8;8;9;10;14;17;22;27;33;39;49;63;84;99;118;155;194;235;281;346;427;527;640;808;1003;1217;1525;1834;2247;2745;3353;4055;4903;5906;7103;8405;9881;11586;13357;15211;17168;19078;20867;22568;23950;25240;26310;27285;27990;28527;28950;29278;29528;29732;29887;29998;30088;30148;30197;30225;30246;30264;30274;30280;30286;30300;30307;30309;30310;30313;30313;30316;30317;30316;30316;30316;30317;30318;30318;30317;30318;30319;30318;30318;30318;30316
0;1;2;2;2;3;3;4;5;6;8;8;10;13;16;23;27;32;39;47;55;70;88;102;126;156;194;249;312;387;488;601;753;910;1122;1368;1679;2092;2507;3074;3727;4468;5368;6429;7677;9025;10556;12194;13950;15767;17512;19232;20893;22489;23870;25064;26063;26922;27614;28130;28540;28834;29083;29259;29397;29502;29572;29631;29670;29698;29722;29742;29752;29752;29754;29760;29759;29759;29761;29763;29768;29770;29766;29766;29766;29769;29770;29771;29769;29770;29771;29769;29769;29769;29768;29768;29768;29767;29767;29768;29766
0;2;2;3;4;5;6;9;11;15;19;24;32;38;45;56;72;85;107;134;163;204;260;323;388;478;596;738;914;1117;1365;1671;2051;2519;3089;3737;4525;5479;6569;7810;9181;10701;12411;14158;15944;17751;19523;21125;22645;23949;25094;26069;26912;27558;28058;28446;28766;29009;29219;29338;29431;29498;29548;29597;29634;29661;29679;29687;29701;29704;29710;29719;29722;29720;29721;29722;29724;29725;29726;29723;29723;29723;29724;29724;29724;29724;29725;29726;29725;29725;29725;29724;29724;29724;29725;29725;29725;29725;29725;29725;29724
0;1;2;2;3;4;4;5;6;7;9;11;14;17;20;27;31;45;55;66;77;97;111;142;175;219;272;332;408;515;621;771;939;1165;1439;1766;2171;2673;3277;3965;4795;5732;6884;8172;9616;11282;13008;14905;16808;18669;20444;22054;23521;24871;25984;26901;27626;28221;28674;29047;29326;29518;29671;29785;29871;29945;29994;30031;30056;30077;30097;30107;30117;30123;30127;30133;30133;30135;30136;30136;30138;30140;30141;30142;30142;30142;30144;30144;30144;30144;30144;30142;30142;30143;30142;30142;30142;30143;30143;30143;30141
0;2;2;3;4;6;6;7;11;13;14;21;25;32;42;47;61;77;89;108;139;165;210;249;303;369;460;561;699;860;1060;1318;1606;1986;2431;2946;3533;4302;5181;6204;7405;8724;10223;11849;13621;15342;17108;18936;20643;22209;23576;24811;25846;26730;27405;27962;28385;28724;28982;29167;29330;29440;29520;29580;29638;29667;29694;29715;29730;29751;29760;29766;29771;29773;29773;29775;29774;29777;29779;29779;29782;29783;29782;29783;29785;29786;29786;29786;29787;29787;29787;29784;29784;29785;29786;29786;29786;29785;29785;29785;29783
0;1;1;1;1;1;1;1;1;2;2;3;5;6;7;9;12;14;20;27;32;44;56;71;89;106;135;173;211;259;313;395;482;583;716;880;1075;1319;1616;1977;2380;2870;3486;4227;5129;6185;7389;8749;10231;11896;13627;15425;17173;19005;20746;22278;23743;24936;25982;26841;27515;28072;28520;28851;29114;29305;29428;29544;29630;29695;29739;29776;29798;29809;29819;29834;29839;29849;29855;29859;29864;29864;29862;29862;29865;29864;29866;29866;29866;29867;29868;29866;29866;29866;29865;29866;29868;29866;29868;29868;29869
0;1;1;1;2;2;2;3;4;4;4;5;5;7;8;11;13;17;22;24;30;36;43;51;60;72;84;105;140;169;202;256;315;383;478;579;721;872;1059;1314;1611;1968;2389;2918;3505;4240;5112;6118;7238;8575;10081;11620;13329;15153;16931;18759;20510;22067;23487;24756;25820;26715;27425;27951;28386;28713;28971;29174;29304;29418;29487;29572;29615;29641;29675;29695;29714;29728;29738;29738;29747;29752;29752;29755;29756;29758;29760;29762;29763;29763;29763;29761;29761;29762;29760;29760;29760;29758;29758;29758;29757
0;2;2;2;3;3;4;6;6;8;10;13;17;23;25;34;41;46;59;70;83;103;124;148;178;223;281;340;420;505;625;786;954;1145;1429;1752;2151;2618;3176;3845;4649;5551;6599;7796;9183;10744;12400;14139;15905;17706;19385;21092;22591;23975;25104;26109;26909;27539;28028;28437;28737;28933;29119;29240;29353;29423;29485;29524;29557;29573;29592;29613;29617;29623;29635;29637;29643;29645;29647;29647;29647;29647;29647;29647;29647;29649;29649;29649;29648;29649;29649;29649;29650;29651;29649;29649;29649;29647;29648;29648;29642
0;1;2;2;2;3;3;6;6;8;9;13;15;19;26;34;41;54;62;79;94;110;140;177;228;283;336;430;533;667;858;1056;1272;1558;1887;2310;2798;3421;4179;5042;6055;7224;8582;10046;11710;13394;15131;16930;18790;20558;22192;23639;24816;25900;26744;27456;28010;28455;28809;29081;29295;29431;29527;29604;29655;29709;29747;29769;29787;29797;29815;29828;29830;29836;29841;29845;29845;29848;29849;29850;29851;29851;29852;29852;29852;29852;29853;29853;29853;29853;29853;29852;29852;29852;29849;29849;29850;29849;29852;29853;29852
0;1;1;1;1;1;2;2;3;3;3;4;7;7;9;12;14;18;22;25;33;41;51;65;81;102;123;159;202;254;325;396;499;611;752;936;1142;1406;1722;2140;2635;3184;3849;4650;5611;6677;7915;9318;10903;12655;14478;16350;18198;19960;21668;23262;24609;25719;26705;27485;28134;28622;28985;29259;29476;29647;29754;29841;29906;29948;29997;30022;30048;30047;30061;30073;30083;30086;30090;30096;30101;30104;30106;30108;30109;30111;30112;30112;30111;30111;30111;30112;30113;30113;30111;30113;30113;30114;30114;30114;30113
0;1;1;1;1;1;1;1;1;2;2;2;2;2;2;3;5;6;9;10;12;14;18;23;30;36;41;54;60;79;97;119;143;176;223;274;332;420;528;646;804;984;1207;1480;1831;2268;2741;3358;4072;4917;5903;7047;8347;9778;11435;13246;15112;16999;18907;20702;22343;23878;25285;26348;27305;28047;28600;29039;29365;29631;29820;29961;30070;30166;30231;30274;30303;30325;30342;30354;30364;30369;30374;30378;30381;30384;30385;30388;30387;30389;30391;30389;30390;30391;30391;30392;30393;30393;30393;30393;30392
0;1;1;1;1;1;2;2;3;3;3;4;4;6;6;8;8;10;12;15;19;23;30;35;43;56;75;88;106;132;159;196;233;286;359;445;536;671;836;1018;1267;1516;1870;2357;2873;3473;4221;5044;6046;7236;8575;10102;11679;13391;15198;17061;18826;20533;22158;23556;24828;25954;26866;27518;28072;28520;28842;29092;29282;29442;29563;29648;29722;29765;29811;29835;29857;29869;29879;29884;29889;29891;29898;29901;29905;29906;29907;29907;29909;29911;29911;29910;29910;29911;29909;29909;29909;29910;29910;29910;29908
0;2;2;3;3;5;7;9;10;13;13;16;21;25;32;37;44;59;76;89;105;130;162;198;238;290;356;444;554;690;839;1023;1266;1553;1894;2369;2870;3487;4246;5135;6136;7260;8626;10112;11733;13458;15270;17111;18926;20622;22184;23603;24806;25861;26689;27360;27941;28400;28734;29012;29239;29388;29528;29601;29651;29700;29736;29760;29788;29809;29821;29833;29836;29840;29844;29849;29852;29853;29853;29853;29854;29856;29855;29855;29857;29855;29855;29855;29852;29852;29853;29852;29852;29852;29852;29852;29852;29854;29854;29854;29852
0;1;1;1;1;2;2;2;2;3;3;6;7;8;10;12;16;18;23;26;33;41;50;60;76;94;119;153;191;225;290;364;443;556;680;856;1035;1280;1568;1916;2352;2877;3479;4220;5067;6093;7285;8562;10081;11689;13367;15197;16954;18796;20533;22097;23541;24837;25900;26724;27397;27920;28357;28694;28959;29160;29325;29457;29529;29602;29650;29693;29717;29734;29747;29757;29767;29771;29779;29782;29786;29787;29788;29788;29789;29789;29790;29790;29792;29793;29794;29792;29793;29793;29791;29792;29792;29791;29792;29792;29792
0;1;1;2;2;2;2;2;3;4;4;6;9;10;11;15;22;32;38;45;53;66;76;97;111;139;177;208;262;325;405;507;615;765;921;1136;1419;1772;2151;2642;3224;3917;4732;5645;6722;7937;9348;10895;12560;14348;16161;17973;19736;21410;22868;24221;25345;26322;27075;27723;28223;28554;28840;29070;29242;29381;29474;29554;29604;29650;29675;29714;29738;29747;29760;29767;29772;29774;29779;29781;29783;29786;29785;29787;29787;29787;29787;29789;29786;29786;29787;29787;29787;29788;29787;29789;29789;29785;29786;29786;29785
0;1;2;2;3;4;5;7;7;8;12;17;22;27;35;46;56;71;84;103;123;158;196;226;283;360;444;523;662;818;1016;1245;1521;1827;2251;2787;3379;4088;4922;5862;7004;8240;9666;11195;12841;14649;16438;18281;20025;21709;23170;24505;25569;26517;27300;27877;28326;28655;28953;29157;29305;29419;29498;29566;29609;29644;29673;29692;29714;29726;29740;29752;29755;29757;29761;29763;29763;29766;29769;29769;29770;29770;29770;29771;29771;29771;29772;29772;29771;29771;29771;29771;29772;29772;29771;29773;29773;29773;29773;29773;29771
0;2;2;2;3;3;4;4;5;6;8;9;13;14;18;21;28;33;42;53;67;82;99;124;158;192;240;303;372;462;576;698;868;1070;1326;1629;1983;2466;2986;3637;4431;5306;6332;7518;8924;10452;12160;13928;15657;17439;19238;20995;22569;23997;25207;26212;27047;27720;28246;28666;28994;29232;29405;29533;29642;29722;29788;29834;29856;29882;29908;29919;29927;29937;29940;29947;29947;29953;29955;29954;29955;29958;29961;29961;29961;29960;29962;29962;29961;29961;29961;29960;29960;29960;29960;29960;29960;29960;29961;29961;29961
0;2;2;3;4;6;7;9;10;13;16;19;23;28;34;44;56;73;86;106;136;170;212;260;319;395;502;624;777;955;1163;1426;1750;2155;2623;3206;3900;4718;5714;6783;8062;9478;11027;12624;14455;16312;18125;19857;21544;23031;24368;25540;26507;27278;27912;28366;28724;28996;29187;29348;29476;29587;29659;29710;29750;29779;29796;29805;29823;29830;29834;29843;29848;29854;29856;29858;29857;29857;29857;29859;29861;29862;29860;29861;29861;29860;29860;29861;29859;29859;29860;29858;29859;29860;29857;29858;29858;29857;29858;29858;29859
0;2;2;3;4;5;7;8;13;15;18;25;28;33;41;53;70;86;110;141;166;205;258;314;384;478;605;736;927;1164;1411;1716;2127;2605;3153;3832;4641;5563;6587;7786;9127;10611;12265;14083;15907;17707;19514;21196;22785;24155;25361;26358;27188;27785;28268;28631;28943;29174;29331;29467;29566;29636;29701;29749;29782;29803;29822;29835;29842;29852;29852;29857;29865;29869;29871;29875;29876;29877;29878;29876;29877;29877;29879;29879;29879;29879;29879;29879;29878;29879;29879;29880;29880;29880;29875;29876;29877;29876;29876;29877;29876
0;1;1;1;1;1;1;1;2;2;2;2;2;2;2;3;4;5;5;5;7;8;9;11;13;16;19;25;28;35;45;56;73;86;102;129;165;201;253;317;393;482;608;764;933;1160;1432;1761;2157;2626;3230;3944;4766;5718;6844;8088;9443;11036;12733;14492;16259;18067;19856;21511;23087;24468;25563;26548;27340;27943;28414;28806;29118;29347;29491;29630;29731;29821;29863;29889;29918;29938;29950;29961;29976;29983;29989;29994;29995;29995;29997;29999;29999;30000;29999;30000;30001;30002;30002;30002;30001
0;1;1;2;2;3;4;5;8;9;10;13;20;23;25;33;39;51;61;78;92;116;134;162;201;257;312;377;477;598;728;916;1129;1383;1680;2028;2450;2983;3584;4371;5280;6317;7498;8872;10396;12001;13818;15621;17432;19196;20863;22329;23749;24886;25889;26735;27436;27966;28398;28711;28953;29145;29295;29411;29484;29559;29604;29635;29657;29673;29690;29704;29709;29714;29720;29722;29725;29728;29729;29728;29728;29729;29728;29730;29730;29728;29728;29728;29727;29728;29729;29730;29730;29730;29728;29729;29730;29730;29730;29731;29731
0;1;1;1;1;1;2;2;3;4;4;6;6;10;12;13;17;21;25;32;40;46;60;73;85;98;127;150;181;229;277;346;414;514;667;814;1007;1236;1526;1870;2321;2834;3462;4195;5067;6081;7223;8588;10070;11702;13425;15272;17122;18984;20698;22294;23688;24956;26007;26891;27567;28160;28579;28909;29150;29381;29529;29630;29703;29772;29813;29852;29876;29895;29918;29923;29929;29935;29943;29943;29946;29946;29947;29949;29951;29953;29955;29957;29956;29957;29957;29957;29957;29957;29954;29954;29954;29952;29952;29952;29952
0;1;2;2;4;6;7;9;10;13;16;20;28;31;42;46;65;80;98;123;156;198;246;303;377;464;574;720;887;1074;1333;1667;2049;2487;3016;3727;4482;5404;6505;7734;9106;10640;12307;14031;15835;17726;19504;21174;22669;23989;25181;26155;26990;27687;28163;28565;28842;29061;29251;29400;29509;29575;29640;29670;29692;29713;29730;29747;29751;29759;29766;29769;29771;29772;29775;29777;29776;29779;29780;29781;29781;29781;29781;29782;29783;29781;29781;29782;29783;29783;29783;29783;29783;29784;29782;29783;29784;29783;29783;29783;29785
0;1;1;1;2;2;2;2;3;5;5;6;9;11;13;16;20;26;31;35;46;59;77;99;120;141;182;231;282;354;440;549;661;824;1024;1260;1550;1883;2320;2851;3478;4241;5169;6177;7365;8718;10224;11883;13589;15446;17349;19157;20879;22459;23887;25154;26222;27064;27799;28366;28762;29118;29380;29568;29715;29815;29900;29960;30005;30037;30054;30071;30083;30090;30095;30100;30101;30107;30110;30108;30111;30114;30113;30116;30118;30119;30119;30119;30118;30118;30118;30118;30119;30119;30119;30119;30119;30120;30120;30121;30120
0;1;1;1;1;2;2;3;4;4;5;6;8;10;11;12;17;22;24;30;38;47;58;75;92;112;134;163;203;250;315;394;479;595;745;910;1131;1386;1689;2087;2532;3089;3761;4599;5582;6628;7918;9352;10958;12607;14497;16314;18141;19950;21699;23199;24500;25600;26564;27333;27978;28453;28808;29112;29336;29511;29624;29724;29797;29857;29903;29935;29958;29974;29992;30001;30005;30009;30016;30019;30022;30024;30023;30025;30025;30024;30026;30027;30026;30026;30026;30025;30025;30025;30023;30025;30026;30024;30024;30025;30023
0;2;2;3;3;4;6;6;7;9;12;15;19;24;29;33;39;49;65;74;89;112;138;165;209;258;317;383;487;605;739;909;1128;1368;1700;2056;2516;3080;3763;4532;5475;6547;7742;9156;10668;12352;14135;15985;17768;19597;21249;22695;24015;25224;26199;26998;27686;28166;28578;28909;29141;29296;29413;29514;29581;29639;29684;29704;29721;29741;29749;29758;29771;29781;29784;29786;29787;29790;29794;29791;29793;29793;29792;29792;29792;29792;29792;29792;29794;29794;29794;29792;29792;29792;29791;29791;29793;29793;29793;29793;29792
0;1;1;1;1;1;1;2;2;4;6;8;9;12;15;19;21;24;26;34;42;53;61;69;84;102;125;157;190;237;306;381;478;575;703;892;1094;1367;1687;2045;2520;3051;3731;4483;5422;6490;7685;9067;10633;12352;14097;15959;17771;19582;21261;22845;24257;25409;26391;27186;27834;28346;28713;29044;29287;29481;29607;29699;29762;29817;29849;29881;29900;29920;29939;29947;29950;29955;29959;29964;29966;29970;29969;29973;29974;29972;29972;29973;29973;29974;29974;29974;29974;29974;29972;29972;29972;29972;29972;29972;29973
0;1;1;1;2;2;3;3;5;6;7;8;10;13;18;22;28;34;44;53;68;89;107;136;164;214;268;327;414;516;622;766;941;1143;1418;1759;2146;2643;3234;3890;4742;5695;6804;8088;9528;11071;12699;14495;16303;18125;19885;21516;23001;24358;25453;26426;27194;27827;28298;28670;28946;29180;29369;29486;29599;29669;29720;29768;29790;29808;29828;29836;29848;29854;29862;29864;29866;29870;29871;29869;29869;29870;29869;29870;29870;29870;29870;29870;29870;29870;29870;29868;29869;29870;29868;29869;29869;29868;29868;29868;29868
0;1;2;2;3;5;5;7;9;10;13;16;20;22;27;31;40;51;63;76;93;120;151;194;236;297;388;465;583;726;920;1120;1386;1716;2110;2557;3112;3796;4627;5617;6727;7985;9435;11056;12792;14612;16389;18281;20092;21770;23361;24720;25898;26838;27623;28250;28721;29077;29360;29599;29787;29899;29997;30082;30127;30172;30201;30226;30244;30256;30258;30264;30269;30272;30277;30280;30282;30284;30284;30286;30286;30286;30285;30287;30287;30285;30285;30285;30285;30285;30285;30284;30284;30284;30284;30284;30284;30284;30284;30284;30284
0;2;2;2;4;6;7;7;8;10;15;15;17;20;25;32;37;47;54;64;81;102;120;156;193;247;298;367;444;534;677;844;1029;1260;1554;1907;2336;2858;3480;4278;5157;6196;7455;8869;10368;12105;13900;15819;17696;19562;21290;22922;24343;25535;26553;27368;28032;28517;28930;29269;29515;29703;29831;29954;30034;30093;30154;30176;30199;30211;30219;30227;30237;30241;30245;30248;30247;30251;30251;30251;30251;30251;30252;30252;30252;30252;30253;30253;30253;30253;30253;30252;30252;30252;30253;30253;30253;30253;30254;30254;30254
0;1;1;2;2;2;2;2;2;3;3;5;5;7;7;11;14;16;21;26;33;39;47;61;76;94;115;146;178;216;276;336;421;538;654;788;979;1219;1487;1842;2250;2747;3312;4065;4950;5904;7098;8452;9908;11544;13267;15069;16958;18826;20561;22281;23673;24995;26091;27001;27651;28198;28666;29023;29283;29478;29649;29732;29808;29867;29910;29948;29978;29993;30011;30014;30022;30025;30031;30036;30037;30038;30040;30042;30043;30044;30045;30045;30045;30045;30045;30044;30044;30046;30042;30043;30043;30041;30044;30044;30043
0;1;2;2;2;2;2;4;5;7;9;11;17;20;28;36;43;53;69;87;100;131;160;197;238;284;348;449;561;695;875;1094;1348;1661;2045;2527;3071;3725;4526;5454;6508;7704;9072;10593;12300;14072;15950;17880;19679;21397;22939;24340;25526;26516;27260;27909;28430;28842;29131;29360;29509;29640;29735;29798;29847;29884;29920;29944;29963;29976;29985;29991;29992;29998;30000;30002;30003;30004;30005;30005;30005;30005;30002;30002;30003;30003;30003;30004;30002;30002;30002;30001;30003;30003;30003;30004;30004;30003;30004;30004;30003
0;1;1;2;2;3;5;5;7;7;10;12;13;15;19;22;25;30;39;51;61;73;91;104;129;157;194;241;310;379;465;569;712;874;1078;1351;1667;2044;2524;3094;3744;4551;5474;6511;7717;9143;10699;12371;13998;15844;17661;19477;21140;22678;24076;25182;26195;26994;27658;28139;28543;28828;29063;29269;29391;29491;29565;29620;29660;29687;29707;29734;29752;29764;29768;29775;29779;29781;29784;29788;29789;29793;29795;29796;29796;29796;29796;29796;29795;29795;29795;29796;29797;29797;29795;29795;29795;29797;29798;29798;29797
0;1;2;2;2;3;4;5;5;7;8;10;13;17;19;25;32;42;51;65;83;100;122;155;191;228;272;344;432;515;649;783;966;1200;1480;1812;2231;2710;3332;4020;4830;5841;6985;8249;9673;11267;12993;14823;16675;18493;20238;21838;23325;24639;25747;26668;27412;27982;28444;28788;29067;29268;29448;29561;29640;29708;29751;29781;29805;29828;29844;29852;29862;29866;29872;29876;29876;29879;29880;29882;29883;29883;29882;29882;29882;29880;29880;29880;29880;29880;29880;29881;29881;29881;29880;29880;29880;29881;29881;29881;29880
0;1;2;2;3;5;5;6;8;10;13;13;17;23;28;37;49;62;85;108;137;174;217;272;337;419;517;639;779;965;1198;1486;1787;2184;2659;3261;3951;4759;5720;6833;8034;9504;11090;12845;14652;16543;18351;20195;21875;23379;24706;25854;26806;27612;28235;28748;29125;29414;29652;29812;29932;30029;30105;30161;30198;30231;30253;30263;30275;30288;30288;30291;30296;30295;30298;30299;30301;30302;30303;30301;30303;30303;30303;30305;30306;30306;30307;30307;30308;30308;30308;30307;30307;30307;30308;30309;30309;30307;30308;30308;30305
0;1;1;1;1;1;1;2;2;4;5;8;8;13;17;18;21;25;34;43;50;64;82;99;129;151;187;233;292;352;436;527;652;794;996;1220;1537;1880;2317;2782;3427;4178;5026;6055;7260;8644;10173;11800;13520;15365;17179;19046;20779;22446;23869;25119;26173;27034;27765;28340;28782;29140;29380;29578;29731;29856;29937;29992;30043;30089;30120;30140;30149;30151;30164;30171;30178;30178;30181;30180;30180;30180;30180;30180;30180;30180;30181;30181;30182;30182;30182;30181;30181;30181;30179;30179;30179;30176;30176;30177;30177
0;1;1;1;1;1;1;1;1;1;1;1;2;2;3;4;5;5;7;7;10;11;13;15;21;26;34;37;44;55;67;81;102;137;160;202;247;307;370;472;574;720;872;1059;1313;1627;1976;2399;2901;3510;4202;5083;6120;7286;8677;10163;11826;13511;15391;17261;19057;20768;22352;23762;24914;25968;26834;27546;28110;28569;28910;29150;29332;29489;29592;29691;29752;29799;29834;29868;29887;29902;29909;29918;29923;29928;29928;29932;29933;29936;29936;29936;29939;29940;29938;29938;29938;29937;29937;29937;29935
