0;50;100;150;200;250;300;350;400;450;500;550;600;650;700;750;800;850;900;950;1000;1050;1100;1150;1200;1250;1300;1350;1400;1450;1500;1550;1600;1650;1700;1750;1800;1850;1900;1950;2000;2050;2100;2150;2200;2250;2300;2350;2400;2450;2500;2550;2600;2650;2700;2750;2800;2850;2900;2950;3000;3050;3100;3150;3200;3250;3300;3350;3400;3450;3500;3550;3600;3650;3700;3750;3800;3850;3900;3950;4000;4050;4100;4150;4200;4250;4300;4350;4400;4450;4500;4550;4600;4650;4700;4750;4800;4850;4900;4950;5000
0;2;6;17;50;154;424;1188;3254;8242;16697;24629;28453;29573;29853;29919;29928;29930;29930;29925;29926;29929;29929;29928;29931;29931;29928;29930;29931;29927;29927;29930;29927;29927;29925;29925;29926;29926;29926;29927;29929;29926;29926;29927;29924;29923;29920;29919;29920;29918;29917;29920;29920;29921;29923;29925;29924;29926;29931;29928;29931;29931;29932;29933;29934;29935;29937;29939;29939;29939;29939;29941;29943;29941;29941;29942;29941;29939;29942;29940;29940;29942;29940;29941;29940;29938;29939;29940;29939;29940;29940;29939;29937;29937;29936;29933;29933;29933;29934;29934;29932
0;7;30;92;261;770;2194;5884;13071;21903;27395;29261;29736;29864;29883;29887;29885;29884;29887;29886;29882;29883;29882;29882;29882;29882;29879;29879;29881;29883;29884;29884;29883;29885;29885;29880;29882;29882;29885;29884;29884;29881;29880;29880;29880;29883;29881;29876;29880;29881;29877;29878;29875;29873;29870;29870;29874;29873;29869;29869;29869;29871;29870;29871;29877;29877;29874;29878;29875;29876;29876;29876;29876;29874;29877;29877;29879;29879;29877;29875;29873;29874;29873;29871;29871;29871;29871;29874;29876;29880;29876;29879;29877;29877;29878;29878;29878;29876;29875;29873;29875
0;4;16;42;128;384;1083;2980;7585;15770;24052;28293;29566;29844;29887;29917;29917;29914;29914;29914;29911;29913;29914;29916;29911;29910;29910;29911;29912;29911;29911;29907;29908;29910;29911;29911;29910;29909;29907;29907;29904;29906;29908;29906;29907;29906;29901;29901;29901;29900;29902;29903;29900;29899;29902;29901;29901;29901;29900;29899;29900;29897;29898;29900;29901;29902;29906;29903;29903;29905;29904;29901;29903;29905;29904;29906;29906;29905;29906;29904;29901;29898;29900;29899;29899;29900;29901;29903;29901;29902;29904;29903;29907;29907;29907;29905;29904;29905;29906;29906;29903
0;3;7;21;54;161;452;1258;3477;8538;17189;25250;28835;29855;30090;30155;30171;30171;30174;30174;30175;30174;30170;30165;30163;30162;30162;30164;30162;30163;30164;30162;30163;30163;30162;30164;30162;30165;30161;30164;30164;30159;30157;30155;30158;30160;30161;30161;30162;30160;30154;30156;30157;30153;30152;30151;30147;30146;30143;30144;30148;30148;30150;30150;30150;30150;30152;30152;30150;30154;30149;30149;30152;30153;30151;30147;30146;30143;30147;30148;30145;30146;30146;30145;30146;30145;30143;30146;30146;30145;30144;30144;30143;30146;30149;30150;30150;30151;30150;30150;30147
0;2;4;7;21;61;175;493;1371;3754;9133;17928;25489;28743;29698;29900;29951;29962;29966;29962;29962;29964;29961;29961;29958;29957;29959;29961;29961;29962;29961;29961;29961;29963;29960;29958;29957;29959;29954;29954;29953;29951;29951;29954;29955;29955;29952;29952;29953;29953;29950;29949;29946;29946;29948;29945;29946;29944;29944;29943;29943;29941;29940;29939;29937;29933;29931;29931;29931;29930;29928;29925;29923;29923;29924;29927;29925;29926;29927;29925;29923;29926;29928;29929;29930;29929;29926;29926;29923;29921;29922;29923;29923;29922;29920;29920;29920;29922;29923;29919;29920
0;2;7;13;47;147;411;1107;3102;7762;15899;23879;28011;29273;29569;29638;29658;29663;29667;29665;29663;29663;29666;29665;29666;29667;29666;29668;29665;29662;29661;29658;29660;29660;29662;29661;29660;29660;29659;29657;29656;29652;29654;29654;29656;29658;29658;29660;29662;29660;29655;29656;29658;29654;29654;29654;29652;29652;29653;29652;29650;29648;29646;29648;29647;29646;29646;29644;29647;29648;29647;29643;29644;29642;29644;29644;29648;29646;29646;29642;29644;29648;29648;29648;29651;29649;29646;29645;29645;29646;29645;29644;29642;29642;29643;29639;29641;29642;29639;29641;29641
0;4;15;40;129;387;1054;2850;7222;15231;23573;28154;29504;29850;29936;29946;29948;29949;29947;29949;29946;29947;29950;29949;29949;29951;29953;29956;29961;29961;29961;29962;29961;29960;29959;29958;29961;29959;29957;29959;29957;29958;29961;29960;29961;29960;29960;29963;29964;29961;29965;29967;29965;29965;29962;29959;29958;29961;29959;29956;29956;29953;29955;29957;29958;29958;29959;29958;29959;29961;29965;29963;29961;29962;29965;29965;29964;29962;29962;29963;29960;29959;29963;29962;29965;29969;29967;29967;29964;29965;29968;29969;29967;29967;29969;29971;29971;29970;29970;29970;29971
0;2;9;36;98;282;788;2219;5851;13292;22294;27728;29558;30044;30153;30178;30182;30185;30186;30186;30186;30187;30188;30189;30190;30189;30191;30191;30192;30194;30193;30191;30190;30190;30187;30185;30186;30186;30188;30189;30188;30190;30188;30188;30184;30184;30184;30183;30186;30186;30184;30186;30185;30186;30186;30185;30183;30183;30183;30183;30183;30178;30181;30183;30185;30182;30183;30182;30181;30182;30181;30180;30181;30181;30179;30180;30180;30178;30180;30179;30177;30177;30179;30178;30180;30179;30181;30182;30183;30180;30180;30180;30180;30180;30179;30175;30175;30174;30173;30174;30174
0;3;6;14;43;117;327;961;2637;6753;14454;23168;27965;29481;29882;29973;29992;29994;29999;29999;29999;29998;29999;29994;29995;29996;29996;29999;29999;30000;30003;30002;30006;30009;30007;30007;30004;30006;30003;30002;30001;30000;29999;30001;29999;29999;29997;29997;29996;29999;30000;30001;30002;30002;30003;29999;29999;29998;29996;29996;29997;29997;29998;29998;29997;29995;29996;29994;29991;29993;29994;29994;29997;29996;29997;29998;29997;29996;30001;30003;30004;30006;30007;30008;30010;30011;30013;30016;30017;30015;30018;30016;30016;30018;30020;30015;30014;30013;30013;30013;30011
0;2;2;2;4;11;40;119;361;1031;2807;7112;14922;23355;27818;29309;29635;29713;29734;29734;29731;29734;29734;29733;29733;29736;29734;29734;29730;29731;29734;29730;29729;29731;29730;29730;29731;29735;29734;29734;29736;29737;29740;29741;29743;29744;29742;29744;29742;29744;29747;29748;29747;29749;29746;29747;29747;29749;29747;29749;29749;29745;29745;29746;29744;29744;29746;29749;29748;29749;29747;29748;29749;29751;29749;29750;29751;29751;29753;29754;29758;29755;29755;29752;29754;29754;29755;29755;29754;29752;29756;29755;29758;29757;29756;29756;29756;29756;29751;29753;29752
0;5;15;45;140;387;1087;3076;7662;15804;24018;28194;29457;29760;29848;29869;29871;29872;29873;29869;29868;29868;29867;29868;29870;29870;29870;29871;29870;29868;29868;29870;29865;29865;29866;29863;29864;29864;29865;29866;29864;29863;29866;29867;29863;29861;29857;29857;29863;29863;29860;29860;29862;29864;29865;29865;29868;29866;29865;29863;29864;29865;29865;29866;29865;29862;29857;29858;29859;29860;29862;29861;29860;29862;29861;29862;29863;29861;29861;29863;29863;29864;29865;29867;29868;29866;29866;29868;29868;29868;29865;29865;29867;29868;29867;29867;29865;29866;29867;29864;29866
0;2;5;14;40;117;323;883;2471;6329;13644;22382;27501;29224;29698;29804;29823;29824;29823;29823;29820;29822;29824;29821;29824;29825;29827;29830;29831;29832;29833;29833;29832;29838;29836;29831;29831;29831;29829;29829;29828;29829;29832;29828;29828;29828;29828;29826;29827;29828;29829;29828;29827;29827;29827;29826;29824;29825;29823;29823;29822;29821;29818;29820;29819;29815;29815;29812;29813;29814;29814;29816;29817;29814;29814;29815;29816;29816;29817;29822;29821;29818;29817;29819;29818;29820;29820;29823;29821;29823;29822;29825;29822;29825;29827;29830;29830;29830;29830;29831;29830
0;4;7;23;57;161;434;1253;3413;8555;17157;25081;28670;29716;29954;30011;30026;30027;30029;30028;30027;30026;30027;30028;30028;30028;30025;30023;30022;30026;30026;30025;30019;30019;30022;30018;30021;30021;30016;30020;30017;30017;30020;30019;30020;30025;30025;30022;30023;30024;30023;30023;30025;30026;30026;30027;30027;30029;30030;30028;30031;30031;30030;30032;30032;30032;30032;30034;30035;30036;30035;30034;30036;30035;30035;30034;30034;30036;30038;30040;30039;30038;30038;30033;30033;30031;30030;30029;30032;30031;30032;30032;30033;30033;30031;30029;30029;30025;30021;30022;30022
0;3;10;34;82;246;724;2062;5439;12346;21220;27182;29326;29821;29954;29979;29987;29989;29988;29988;29985;29988;29987;29985;29988;29987;29987;29992;29991;29987;29990;29993;29995;29995;29993;29990;29988;29990;29988;29992;29991;29987;29986;29984;29985;29985;29982;29983;29983;29982;29982;29983;29981;29980;29983;29985;29987;29987;29984;29980;29980;29979;29983;29985;29986;29985;29983;29981;29981;29983;29981;29982;29980;29980;29981;29985;29983;29985;29986;29987;29986;29988;29987;29986;29984;29983;29984;29986;29987;29988;29990;29990;29986;29989;29988;29988;29990;29987;29985;29989;29990
0;6;12;39;101;296;918;2648;6817;14806;23587;28358;29851;30205;30280;30298;30299;30299;30299;30300;30294;30297;30295;30297;30298;30299;30301;30302;30301;30300;30300;30298;30296;30299;30300;30299;30301;30303;30302;30302;30305;30304;30305;30307;30305;30304;30305;30304;30304;30303;30304;30304;30306;30303;30303;30300;30300;30303;30304;30307;30311;30312;30308;30310;30308;30306;30308;30311;30310;30313;30314;30315;30317;30321;30323;30326;30328;30326;30326;30325;30324;30327;30326;30323;30326;30324;30323;30326;30326;30326;30325;30326;30327;30325;30325;30322;30320;30318;30320;30321;30321
0;7;16;45;132;421;1207;3295;8167;16553;24573;28322;29472;29751;29814;29832;29836;29837;29839;29839;29839;29840;29839;29833;29837;29836;29837;29836;29836;29837;29839;29839;29834;29835;29836;29834;29834;29836;29831;29832;29833;29832;29830;29831;29833;29834;29834;29834;29834;29835;29833;29833;29833;29832;29838;29838;29836;29835;29837;29837;29837;29838;29834;29836;29836;29837;29837;29841;29838;29840;29840;29839;29842;29840;29837;29838;29835;29837;29838;29836;29839;29843;29840;29839;29841;29841;29844;29845;29846;29851;29851;29852;29850;29849;29846;29843;29843;29845;29845;29846;29846
0;2;3;5;15;41;120;351;1028;2852;7367;15466;23817;28089;29364;29687;29771;29786;29791;29794;29791;29792;29791;29790;29793;29792;29793;29794;29791;29791;29792;29793;29789;29792;29790;29786;29790;29791;29791;29791;29791;29792;29793;29790;29794;29793;29795;29797;29799;29799;29801;29802;29802;29800;29802;29803;29801;29803;29804;29799;29801;29804;29801;29802;29802;29799;29799;29799;29797;29799;29801;29799;29799;29795;29796;29798;29796;29796;29797;29794;29794;29794;29795;29791;29791;29790;29788;29786;29784;29782;29782;29781;29781;29782;29780;29779;29780;29782;29780;29776;29775
0;5;12;31;84;215;628;1783;4810;11258;20401;26839;29347;29960;30118;30153;30160;30162;30161;30158;30156;30156;30156;30155;30156;30154;30154;30154;30151;30150;30151;30150;30150;30148;30148;30148;30150;30150;30150;30150;30150;30148;30147;30145;30144;30145;30145;30144;30146;30147;30143;30144;30145;30143;30143;30143;30140;30140;30139;30139;30140;30140;30139;30141;30139;30137;30137;30139;30140;30142;30141;30140;30140;30137;30138;30138;30138;30138;30137;30136;30138;30138;30141;30139;30138;30137;30136;30139;30144;30142;30146;30144;30146;30144;30145;30145;30146;30144;30145;30146;30145
0;1;1;2;3;19;52;160;453;1269;3479;8511;17004;24684;28355;29400;29628;29694;29708;29709;29710;29711;29714;29713;29713;29714;29713;29712;29712;29709;29709;29715;29717;29716;29715;29718;29718;29715;29714;29713;29708;29708;29708;29710;29706;29706;29706;29705;29704;29707;29710;29710;29708;29710;29710;29711;29710;29713;29717;29718;29720;29720;29718;29717;29720;29718;29717;29720;29716;29717;29716;29713;29714;29715;29714;29715;29713;29709;29711;29712;29710;29710;29712;29712;29712;29712;29712;29712;29709;29710;29710;29708;29707;29708;29706;29706;29710;29712;29711;29715;29714
0;2;6;16;42;129;385;1116;3089;7903;16246;24581;28580;29778;30079;30137;30148;30155;30155;30155;30154;30155;30155;30154;30157;30156;30156;30156;30154;30153;30156;30155;30153;30156;30157;30156;30156;30156;30155;30157;30156;30152;30150;30149;30149;30149;30147;30147;30147;30149;30148;30148;30146;30144;30147;30148;30147;30148;30149;30148;30150;30152;30151;30149;30148;30145;30146;30146;30144;30145;30145;30145;30147;30147;30147;30149;30150;30151;30151;30152;30154;30155;30154;30153;30151;30149;30148;30149;30150;30150;30148;30148;30149;30151;30151;30149;30150;30153;30151;30152;30150
0;3;6;12;42;115;358;1006;2756;6965;14753;23137;27839;29340;29698;29787;29799;29798;29801;29802;29803;29803;29803;29803;29803;29800;29801;29799;29799;29797;29798;29799;29798;29801;29802;29797;29797;29796;29794;29792;29791;29785;29790;29788;29786;29786;29786;29789;29789;29789;29788;29786;29786;29785;29786;29789;29791;29793;29794;29797;29795;29797;29797;29796;29795;29798;29797;29798;29798;29799;29799;29798;29799;29797;29796;29798;29799;29799;29798;29797;29796;29796;29801;29801;29803;29801;29802;29804;29804;29805;29803;29800;29799;29802;29801;29802;29800;29801;29800;29801;29797
0;4;6;14;42;116;305;832;2322;6077;13473;22314;27553;29344;29792;29925;29957;29962;29967;29972;29972;29971;29968;29963;29963;29961;29958;29961;29964;29963;29966;29965;29966;29969;29969;29969;29969;29970;29969;29970;29972;29970;29968;29967;29969;29969;29966;29968;29967;29965;29967;29966;29966;29967;29970;29970;29968;29967;29967;29964;29962;29959;29960;29960;29961;29962;29963;29964;29963;29960;29959;29961;29962;29962;29963;29965;29969;29967;29968;29971;29971;29975;29973;29973;29972;29970;29972;29974;29971;29968;29968;29967;29965;29968;29970;29971;29971;29967;29969;29969;29965
0;4;11;40;116;348;989;2707;6905;14674;23293;27979;29496;29884;29979;30005;30007;30008;30009;30011;30012;30012;30008;30008;30007;30005;30000;30004;30002;30001;29999;29996;29997;29998;29997;29994;29995;29996;29995;30001;30001;29996;29996;29996;29997;30000;29997;29997;30000;30000;29999;29998;29999;29996;29998;29998;29995;29995;29997;29997;29998;30000;29999;29999;29998;29999;30002;30001;30002;30002;29999;30004;30007;30007;30008;30011;30007;30010;30011;30006;30004;30007;30009;30008;30009;30006;30007;30010;30010;30011;30012;30010;30009;30010;30011;30011;30011;30009;30015;30013;30012
0;5;11;27;86;252;725;2062;5431;12275;20980;26857;28983;29520;29659;29684;29694;29695;29696;29695;29696;29698;29695;29694;29695;29694;29694;29696;29697;29695;29694;29692;29694;29694;29694;29693;29696;29698;29697;29698;29697;29697;29698;29700;29696;29696;29694;29695;29697;29699;29699;29697;29696;29694;29697;29694;29693;29693;29691;29692;29690;29689;29691;29690;29690;29688;29687;29689;29689;29688;29688;29686;29685;29685;29682;29684;29686;29687;29689;29689;29690;29695;29693;29691;29691;29691;29688;29690;29686;29688;29689;29689;29688;29688;29690;29693;29694;29695;29696;29696;29696
0;3;12;29;96;287;822;2370;6236;13717;22499;27783;29508;30004;30108;30143;30139;30137;30139;30137;30136;30139;30140;30143;30146;30144;30145;30145;30147;30148;30150;30151;30149;30151;30153;30154;30157;30158;30155;30156;30159;30157;30160;30158;30153;30154;30155;30153;30160;30161;30163;30166;30165;30164;30167;30167;30171;30169;30168;30169;30169;30172;30171;30172;30173;30171;30172;30170;30170;30169;30167;30164;30166;30165;30161;30163;30166;30167;30167;30168;30168;30168;30171;30176;30177;30175;30175;30174;30171;30171;30171;30167;30164;30170;30168;30165;30168;30168;30164;30161;30160
0;2;5;16;47;135;381;1160;3220;8140;16550;24670;28661;29857;30087;30137;30150;30157;30157;30159;30159;30161;30161;30159;30161;30164;30164;30167;30167;30167;30168;30166;30167;30169;30169;30169;30171;30171;30173;30174;30170;30170;30170;30169;30167;30166;30164;30162;30162;30164;30165;30165;30165;30164;30163;30161;30162;30164;30163;30161;30165;30167;30163;30165;30163;30164;30164;30168;30166;30169;30165;30167;30169;30167;30164;30165;30166;30164;30165;30167;30167;30171;30170;30169;30169;30168;30166;30168;30169;30171;30170;30170;30173;30177;30174;30171;30171;30173;30169;30168;30169
0;3;11;26;63;171;523;1488;3999;9735;18578;25950;29017;29851;30050;30096;30111;30117;30118;30119;30119;30124;30125;30123;30126;30126;30125;30125;30125;30126;30129;30125;30122;30124;30127;30129;30133;30131;30128;30129;30129;30128;30131;30132;30132;30136;30138;30136;30135;30133;30131;30129;30123;30123;30127;30126;30127;30126;30124;30126;30125;30128;30126;30128;30129;30126;30127;30129;30129;30129;30127;30127;30126;30124;30125;30127;30125;30129;30130;30126;30123;30125;30128;30128;30129;30127;30125;30126;30124;30122;30124;30126;30123;30122;30123;30122;30122;30125;30125;30126;30123
0;2;5;15;44;131;355;1048;2893;7313;15171;23632;28129;29486;29812;29883;29903;29905;29904;29905;29904;29903;29906;29905;29906;29907;29905;29909;29910;29910;29911;29907;29907;29906;29908;29910;29912;29912;29911;29913;29917;29916;29916;29915;29915;29916;29914;29916;29921;29919;29919;29922;29919;29918;29919;29916;29917;29915;29913;29913;29914;29915;29913;29912;29911;29911;29910;29911;29912;29912;29911;29909;29907;29905;29905;29903;29901;29903;29904;29903;29905;29906;29906;29905;29906;29910;29911;29912;29914;29913;29913;29909;29909;29909;29904;29904;29905;29901;29900;29902;29900
0;3;12;47;122;365;1084;3034;7639;15826;24083;28242;29506;29798;29867;29879;29879;29879;29880;29882;29888;29889;29887;29887;29890;29888;29889;29888;29887;29889;29889;29889;29889;29889;29890;29890;29890;29891;29889;29890;29889;29891;29890;29891;29891;29894;29894;29896;29897;29892;29892;29891;29892;29889;29888;29889;29890;29890;29892;29894;29896;29892;29893;29892;29890;29890;29888;29889;29886;29891;29892;29893;29894;29896;29897;29899;29901;29900;29901;29902;29900;29901;29902;29900;29901;29897;29896;29897;29896;29897;29896;29895;29896;29897;29896;29896;29896;29901;29900;29900;29901
0;1;5;15;49;135;388;1140;3170;7992;16354;24469;28448;29573;29834;29906;29927;29928;29930;29928;29925;29926;29926;29925;29927;29925;29929;29930;29926;29924;29925;29926;29927;29926;29926;29927;29927;29927;29929;29931;29933;29935;29935;29936;29936;29936;29937;29936;29938;29935;29936;29938;29938;29936;29938;29941;29939;29940;29941;29942;29941;29939;29937;29939;29944;29943;29945;29943;29944;29945;29946;29946;29947;29948;29949;29950;29953;29955;29958;29955;29957;29957;29958;29959;29959;29958;29960;29961;29964;29964;29964;29965;29962;29963;29963;29962;29961;29960;29958;29959;29957
0;1;3;8;22;58;179;504;1486;4043;9818;18857;26030;29061;29910;30125;30174;30176;30176;30175;30176;30176;30175;30174;30175;30177;30178;30177;30176;30176;30176;30173;30176;30175;30176;30174;30173;30170;30168;30170;30173;30171;30171;30171;30169;30171;30170;30172;30170;30166;30168;30169;30171;30169;30170;30171;30170;30171;30173;30173;30174;30176;30171;30171;30170;30172;30174;30176;30177;30175;30175;30174;30178;30176;30178;30176;30180;30180;30180;30178;30176;30178;30180;30175;30174;30172;30175;30176;30175;30177;30176;30178;30174;30175;30174;30174;30173;30173;30175;30173;30172
0;1;1;2;7;16;52;146;423;1230;3401;8506;16952;24703;28379;29461;29744;29810;29828;29833;29835;29834;29833;29832;29834;29834;29832;29833;29836;29835;29835;29832;29830;29830;29829;29829;29827;29826;29828;29828;29827;29825;29826;29826;29829;29829;29832;29831;29830;29828;29828;29828;29833;29831;29831;29829;29830;29827;29829;29829;29830;29831;29829;29829;29829;29831;29829;29828;29826;29829;29828;29829;29829;29826;29827;29830;29831;29831;29830;29830;29830;29828;29827;29826;29825;29824;29824;29826;29825;29823;29824;29823;29822;29822;29825;29825;29824;29823;29821;29817;29818
0;1;4;11;26;94;257;722;2007;5390;12450;21391;27268;29331;29932;30050;30081;30089;30090;30090;30089;30090;30090;30089;30090;30089;30091;30091;30093;30096;30097;30098;30100;30100;30099;30098;30096;30096;30096;30096;30095;30095;30096;30099;30102;30104;30103;30100;30101;30099;30099;30101;30099;30102;30104;30103;30101;30104;30103;30100;30101;30102;30102;30103;30105;30104;30106;30103;30101;30103;30100;30100;30104;30102;30098;30099;30100;30097;30095;30095;30093;30091;30090;30086;30086;30086;30085;30087;30085;30085;30085;30087;30083;30083;30080;30077;30076;30077;30074;30077;30078
0;1;2;10;37;115;328;974;2713;6985;14893;23403;28036;29531;29914;29986;30007;30011;30016;30016;30018;30019;30015;30012;30015;30014;30013;30016;30015;30013;30016;30014;30012;30012;30009;30009;30007;30009;30009;30012;30011;30011;30012;30007;30007;30006;30007;30009;30008;30008;30007;30008;30006;30004;30005;30004;30003;30002;30001;29999;29999;29997;29997;29999;29997;29998;29998;29996;29994;29995;29992;29992;29994;29999;29997;29997;29998;29999;30000;30001;29999;29997;30001;29999;30001;29999;30002;30004;30003;30000;30002;30002;30002;30000;29999;30000;30003;30001;29997;29997;29997
0;1;3;15;52;157;462;1364;3670;8884;17498;25213;28725;29711;29936;30000;30002;30004;30008;30009;30007;30008;30011;30009;30010;30007;30010;30010;30009;30011;30013;30011;30010;30010;30010;30010;30010;30010;30010;30009;30011;30011;30011;30009;30008;30008;30009;30011;30011;30009;30008;30010;30007;30009;30011;30009;30009;30007;30006;30008;30008;30011;30014;30013;30011;30010;30013;30011;30011;30011;30009;30008;30009;30006;30011;30011;30009;30007;30005;30007;30009;30008;30005;30004;30004;30002;30005;30005;30004;30004;30004;30000;29999;29998;29996;29995;29996;29997;29994;29993;29992
